10,100,0.1,"10_100_0.1.RDS"
25,40,0.1,"25_40_0.1.RDS"
40,25,0.1,"40_25_0.1.RDS"
50,20,0.1,"50_20_0.1.RDS"
100,10,0.1,"100_10_0.1.RDS"
10,100,0.5,"10_100_0.5.RDS"
25,40,0.5,"25_40_0.5.RDS"
40,25,0.5,"40_25_0.5.RDS"
50,20,0.5,"50_20_0.5.RDS"
100,10,0.5,"100_10_0.5.RDS"
